dma1_name,sales1_name,chan1_name,chan2_name,chan3_name,all_name,max,cpp,hl,hrf,wks,beta,curvegroup_name,factor_1
HUNTSVILLE-AL,New Loyal KC,Tab,Sunday,Sunday,overall,78186.8777,0.040802302,0.3,0.05,1,70.64761671,weekly,198.0143372
HUNTSVILLE-AL,New Non-Loyal KC,Tab,Sunday,Sunday,overall,78186.8777,0.040802302,0,0.75,1,39.783943,weekly,189.0393959
HUNTSVILLE-AL,New Loyal NKC,Tab,Sunday,Sunday,overall,78186.8777,0.040802302,1,0.05,1,147.0087025,weekly,118.5566397
HUNTSVILLE-AL,New Non-Loyal NKC,Tab,Sunday,Sunday,overall,78186.8777,0.040802302,0,0.3,1,673.9872109,weekly,133.9277776
HUNTSVILLE-AL,Existing Non-Loyal NKC,Tab,Sunday,Sunday,overall,78186.8777,0.040802302,0.3,0.05,1,2428.742743,weekly,108.5166047
HUNTSVILLE-AL,Existing Non-Loyal KC,Tab,Sunday,Sunday,overall,78186.8777,0.040802302,0,0.05,1,10355.63684,weekly,133.9016193
HUNTSVILLE-AL,Existing Loyal KC,Tab,Sunday,Sunday,overall,78186.8777,0.040802302,0.3,0.75,1,3945.586758,weekly,131.1760918
CLEVELAND-OH,Existing Non-Loyal NKC,Search Reg,Non-Brand,Tablet,overall,451837.0065,0.018436475,5,0.3,1,2233.693121,weekly,105.4213129
CLEVELAND-OH,New Non-Loyal KC,Search Reg,Non-Brand,Tablet,overall,451837.0065,0.018436475,0,0.75,1,3014.567004,weekly,178.4430922
CLEVELAND-OH,Existing Non-Loyal KC,Search Reg,Non-Brand,Tablet,overall,451837.0065,0.018436475,5,0.45,1,4293.671029,weekly,126.6873743
CLEVELAND-OH,New Non-Loyal NKC,Search Reg,Non-Brand,Tablet,overall,451837.0065,0.018436475,5,0.15,1,10052.19123,weekly,124.6518596
CLEVELAND-OH,Existing Loyal KC,Search Reg,Non-Brand,Tablet,overall,451837.0065,0.018436475,0,0.6,1,29596.04514,weekly,127.2828318
RICHMOND-VA,New Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,842349.6367,0.012913827,0,0.75,1,5.807408031,weekly,182.4933042
RICHMOND-VA,Existing Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,842349.6367,0.012913827,5,0.3,1,698.7331504,weekly,105.4506607
RICHMOND-VA,New Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,842349.6367,0.012913827,5,0.15,1,2398.885595,weekly,123.3342475
RICHMOND-VA,Existing Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,842349.6367,0.012913827,5,0.45,1,3575.491317,weekly,129.1084729
RICHMOND-VA,Existing Loyal KC,Search Reg,Non-Brand,Mobile,overall,842349.6367,0.012913827,0,0.6,1,17320.12454,weekly,126.0453942
WILKES-BARRE-PA,New Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,840620.0006,0.012913827,0,0.75,1,6.254850392,weekly,180.5258263
WILKES-BARRE-PA,Existing Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,840620.0006,0.012913827,5,0.3,1,823.8287429,weekly,108.5063717
WILKES-BARRE-PA,New Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,840620.0006,0.012913827,5,0.15,1,2584.975712,weekly,124.4880718
WILKES-BARRE-PA,Existing Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,840620.0006,0.012913827,5,0.45,1,5035.780399,weekly,131.4932736
WILKES-BARRE-PA,Existing Loyal KC,Search Reg,Non-Brand,Mobile,overall,840620.0006,0.012913827,0,0.6,1,10150.1787,weekly,131.6549974
SPRINGFIELD-MO,Existing Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,646209.6343,0.012101881,5,0.3,1,193.6147929,weekly,113.6770736
SPRINGFIELD-MO,New Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,646209.6343,0.012101881,0,0.75,1,542.3270671,weekly,189.7300784
SPRINGFIELD-MO,New Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,646209.6343,0.012101881,5,0.15,1,1628.187274,weekly,140.1212285
SPRINGFIELD-MO,Existing Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,646209.6343,0.012101881,5,0.45,1,3205.798265,weekly,133.1790878
SPRINGFIELD-MO,Existing Loyal KC,Search Reg,Non-Brand,Desktop,overall,646209.6343,0.012101881,0,0.6,1,3390.882953,weekly,131.2794073
GREEN BAY/APPLETON-WI,Existing Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,643189.3505,0.012101881,5,0.3,1,633.4830977,weekly,100.4375113
GREEN BAY/APPLETON-WI,New Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,643189.3505,0.012101881,0,0.75,1,796.0963321,weekly,169.5016799
GREEN BAY/APPLETON-WI,New Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,643189.3505,0.012101881,5,0.15,1,2713.529426,weekly,122.820847
GREEN BAY/APPLETON-WI,Existing Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,643189.3505,0.012101881,5,0.45,1,11140.18593,weekly,120.5156461
GREEN BAY/APPLETON-WI,Existing Loyal KC,Search Reg,Non-Brand,Desktop,overall,643189.3505,0.012101881,0,0.6,1,17747.91568,weekly,121.5904621
SPOKANE-WA,Existing Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,643060.5698,0.012101881,5,0.3,1,182.4024183,weekly,98.13249984
SPOKANE-WA,New Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,643060.5698,0.012101881,0,0.75,1,464.5376137,weekly,172.4894433
SPOKANE-WA,New Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,643060.5698,0.012101881,5,0.15,1,1855.290626,weekly,130.3768801
SPOKANE-WA,Existing Loyal KC,Search Reg,Non-Brand,Desktop,overall,643060.5698,0.012101881,0,0.6,1,2102.106674,weekly,122.5470104
SPOKANE-WA,Existing Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,643060.5698,0.012101881,5,0.45,1,2524.981065,weekly,122.1330594
RALEIGH-NC,Existing Loyal KC,Local Radio,Local Radio,Local Radio,overall,1098920.7,0.023718034,1,0.3,1,568.9534751,weekly,125.6797613
RALEIGH-NC,New Loyal NKC,Local Radio,Local Radio,Local Radio,overall,1098920.7,0.023718034,0,0.05,1,6591.136345,weekly,118.32777
RALEIGH-NC,Existing Non-Loyal KC,Local Radio,Local Radio,Local Radio,overall,1098920.7,0.023718034,3,0.05,1,22946.1453,weekly,132.078993
HUNTSVILLE-AL,New Loyal NKC,Display,Display,Display,overall,3339514,0.002729646,9,0.75,1,86.19875099,weekly,118.5566397
HUNTSVILLE-AL,New Loyal KC,Display,Display,Display,overall,3339514,0.002729646,1,0.75,1,148.6277731,weekly,198.0143372
HUNTSVILLE-AL,New Non-Loyal NKC,Display,Display,Display,overall,3339514,0.002729646,1,0.45,1,1373.97975,weekly,133.9277776
HUNTSVILLE-AL,Existing Non-Loyal NKC,Display,Display,Display,overall,3339514,0.002729646,0.3,0.05,1,20557.21193,weekly,108.5166047
HUNTSVILLE-AL,Existing Loyal NKC,Display,Display,Display,overall,3339514,0.002729646,0,0.75,1,2426.009584,weekly,105.4957401
HUNTSVILLE-AL,Existing Loyal KC,Display,Display,Display,overall,3339514,0.002729646,0,0.05,1,122943.4413,weekly,131.1760918
HUNTSVILLE-AL,Existing Non-Loyal KC,Display,Display,Display,overall,3339514,0.002729646,1,0.15,1,49948.88863,weekly,133.9016193
TOLEDO-OH,Existing Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,636828.2749,0.012101881,5,0.3,1,620.3179929,weekly,110.3120179
TOLEDO-OH,New Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,636828.2749,0.012101881,0,0.75,1,828.0210686,weekly,184.7329505
TOLEDO-OH,New Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,636828.2749,0.012101881,5,0.15,1,2769.85563,weekly,127.2439525
TOLEDO-OH,Existing Loyal KC,Search Reg,Non-Brand,Desktop,overall,636828.2749,0.012101881,0,0.6,1,9526.841171,weekly,132.1489581
TOLEDO-OH,Existing Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,636828.2749,0.012101881,5,0.45,1,9557.982824,weekly,132.4733949
PROVIDENCE-RI,New Loyal NKC,Local Radio,Local Radio,Local Radio,overall,430720,0.01480215,0,0.05,1,2414.097855,weekly,121.0663259
PROVIDENCE-RI,Existing Loyal KC,Local Radio,Local Radio,Local Radio,overall,430720,0.01480215,1,0.3,1,711.8057176,weekly,130.0577434
PROVIDENCE-RI,Existing Non-Loyal KC,Local Radio,Local Radio,Local Radio,overall,430720,0.01480215,3,0.05,1,45955.12917,weekly,129.4269012
DES MOINES-IA,Existing Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,634852.0969,0.012101881,5,0.3,1,594.661282,weekly,105.9336159
DES MOINES-IA,New Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,634852.0969,0.012101881,0,0.75,1,723.3308871,weekly,186.1260405
DES MOINES-IA,New Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,634852.0969,0.012101881,5,0.15,1,2589.756336,weekly,136.7966671
DES MOINES-IA,Existing Loyal KC,Search Reg,Non-Brand,Desktop,overall,634852.0969,0.012101881,0,0.6,1,6941.838484,weekly,126.6738659
DES MOINES-IA,Existing Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,634852.0969,0.012101881,5,0.45,1,7672.269668,weekly,128.4041799
GREENVILLE-NC,New Loyal NKC,Display,Display,Display,overall,2932320,0.002830656,9,0.75,1,83.92176119,weekly,125.2303884
GREENVILLE-NC,New Loyal KC,Display,Display,Display,overall,2932320,0.002830656,1,0.75,1,98.01024384,weekly,192.8905551
GREENVILLE-NC,Existing Non-Loyal NKC,Display,Display,Display,overall,2932320,0.002830656,0.3,0.05,1,3128.869654,weekly,106.2476606
GREENVILLE-NC,New Non-Loyal NKC,Display,Display,Display,overall,2932320,0.002830656,1,0.45,1,730.1987689,weekly,128.9689451
GREENVILLE-NC,Existing Loyal NKC,Display,Display,Display,overall,2932320,0.002830656,0,0.75,1,2911.458854,weekly,104.2381276
GREENVILLE-NC,Existing Non-Loyal KC,Display,Display,Display,overall,2932320,0.002830656,1,0.15,1,14866.40106,weekly,133.3834047
GREENVILLE-NC,Existing Loyal KC,Display,Display,Display,overall,2932320,0.002830656,0,0.05,1,70584.29655,weekly,128.0366528
OMAHA-NE,Existing Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,633149.6501,0.012101881,5,0.3,1,434.3962699,weekly,107.0354981
OMAHA-NE,New Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,633149.6501,0.012101881,0,0.75,1,723.4236756,weekly,179.8759925
OMAHA-NE,New Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,633149.6501,0.012101881,5,0.15,1,2318.699657,weekly,134.5720958
OMAHA-NE,Existing Loyal KC,Search Reg,Non-Brand,Desktop,overall,633149.6501,0.012101881,0,0.6,1,6073.205301,weekly,128.3896669
OMAHA-NE,Existing Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,633149.6501,0.012101881,5,0.45,1,7219.031247,weekly,130.2520163
ALBANY-NY,New Loyal KC,Search PLA,Non-Brand,Mobile,overall,819155.7618,0.011441785,5,0.05,1,65.68492148,weekly,196.8834885
ALBANY-NY,New Loyal NKC,Search PLA,Non-Brand,Mobile,overall,819155.7618,0.011441785,0,0.45,1,24.11071827,weekly,121.3873829
ALBANY-NY,Existing Non-Loyal KC,Search PLA,Non-Brand,Mobile,overall,819155.7618,0.011441785,1,0.75,1,4049.959269,weekly,133.8317757
ALBANY-NY,Existing Loyal NKC,Search PLA,Non-Brand,Mobile,overall,819155.7618,0.011441785,5,0.3,1,5567.448334,weekly,108.94701
ALBANY-NY,Existing Loyal KC,Search PLA,Non-Brand,Mobile,overall,819155.7618,0.011441785,0.3,0.05,1,54667.20082,weekly,132.9578632
CHARLESTON/HUNTINGTON-WV,New Loyal KC,Tab,Weekend,Weekend,overall,137299.7,0.032734494,0.3,0.05,1,117.4691014,weekly,198.8994403
CHARLESTON/HUNTINGTON-WV,New Loyal NKC,Tab,Weekend,Weekend,overall,137299.7,0.032734494,1,0.05,1,260.3725459,weekly,127.4101637
CHARLESTON/HUNTINGTON-WV,Existing Non-Loyal NKC,Tab,Weekend,Weekend,overall,137299.7,0.032734494,0.3,0.05,1,1931.895027,weekly,121.5722998
CHARLESTON/HUNTINGTON-WV,New Non-Loyal KC,Tab,Weekend,Weekend,overall,137299.7,0.032734494,0,0.75,1,661.8881714,weekly,195.6044139
CHARLESTON/HUNTINGTON-WV,New Non-Loyal NKC,Tab,Weekend,Weekend,overall,137299.7,0.032734494,0,0.3,1,1266.45987,weekly,139.664804
CHARLESTON/HUNTINGTON-WV,Existing Loyal NKC,Tab,Weekend,Weekend,overall,137299.7,0.032734494,0,0.05,1,11833.64633,weekly,118.1223891
CHARLESTON/HUNTINGTON-WV,Existing Non-Loyal KC,Tab,Weekend,Weekend,overall,137299.7,0.032734494,0,0.05,1,31854.96414,weekly,151.9087902
CHARLESTON/HUNTINGTON-WV,Existing Loyal KC,Tab,Weekend,Weekend,overall,137299.7,0.032734494,0,0.05,1,118580.6567,weekly,148.4561111
DAVENPORT-IA,New Loyal NKC,Display,Display,Display,overall,2950305,0.002727948,9,0.75,1,88.20459566,weekly,106.9857747
DAVENPORT-IA,New Loyal KC,Display,Display,Display,overall,2950305,0.002727948,1,0.75,1,122.7441242,weekly,185.6138744
DAVENPORT-IA,New Non-Loyal NKC,Display,Display,Display,overall,2950305,0.002727948,1,0.45,1,1295.353628,weekly,122.9109327
DAVENPORT-IA,Existing Non-Loyal NKC,Display,Display,Display,overall,2950305,0.002727948,0.3,0.05,1,22353.76221,weekly,104.6538822
DAVENPORT-IA,Existing Loyal NKC,Display,Display,Display,overall,2950305,0.002727948,0,0.75,1,3428.508626,weekly,101.0338371
DAVENPORT-IA,Existing Loyal KC,Display,Display,Display,overall,2950305,0.002727948,0,0.05,1,153236.2413,weekly,124.702852
DAVENPORT-IA,Existing Non-Loyal KC,Display,Display,Display,overall,2950305,0.002727948,1,0.15,1,88441.30092,weekly,124.8821249
ORLANDO/DAYTONA/MELBOURNE-FL,Existing Non-Loyal NKC,Search Reg,Non-Brand,Tablet,overall,430828.1199,0.018436475,5,0.3,1,1107.500048,weekly,103.1747372
ORLANDO/DAYTONA/MELBOURNE-FL,Existing Non-Loyal KC,Search Reg,Non-Brand,Tablet,overall,430828.1199,0.018436475,5,0.45,1,2082.68839,weekly,122.9823342
ORLANDO/DAYTONA/MELBOURNE-FL,New Non-Loyal KC,Search Reg,Non-Brand,Tablet,overall,430828.1199,0.018436475,0,0.75,1,2882.156697,weekly,178.2169431
ORLANDO/DAYTONA/MELBOURNE-FL,New Non-Loyal NKC,Search Reg,Non-Brand,Tablet,overall,430828.1199,0.018436475,5,0.15,1,7492.009177,weekly,130.9387512
ORLANDO/DAYTONA/MELBOURNE-FL,Existing Loyal KC,Search Reg,Non-Brand,Tablet,overall,430828.1199,0.018436475,0,0.6,1,14216.56189,weekly,119.3944928
TULSA-OK,New Loyal KC,Search PLA,Non-Brand,Mobile,overall,807672.656,0.011441785,5,0.05,1,64.31117853,weekly,191.0383502
TULSA-OK,New Loyal NKC,Search PLA,Non-Brand,Mobile,overall,807672.656,0.011441785,0,0.45,1,31.96095138,weekly,136.5219866
TULSA-OK,Existing Non-Loyal KC,Search PLA,Non-Brand,Mobile,overall,807672.656,0.011441785,1,0.75,1,1641.903325,weekly,138.3602441
TULSA-OK,Existing Loyal NKC,Search PLA,Non-Brand,Mobile,overall,807672.656,0.011441785,5,0.3,1,3145.266255,weekly,107.9650713
TULSA-OK,Existing Loyal KC,Search PLA,Non-Brand,Mobile,overall,807672.656,0.011441785,0.3,0.05,1,47706.1251,weekly,135.6475646
GRAND JUNCTION/MONTROSE-CO,New Loyal KC,Network TV,Network TV,Network TV,overall,195336.7593,0.027037825,5,0.75,1,3.066366117,weekly,169.2000742
GRAND JUNCTION/MONTROSE-CO,New Loyal NKC,Network TV,Network TV,Network TV,overall,195336.7593,0.027037825,5,0.15,1,94.90266888,weekly,118.5607769
GRAND JUNCTION/MONTROSE-CO,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,195336.7593,0.027037825,5,0.15,1,499.5057311,weekly,181.9006599
GRAND JUNCTION/MONTROSE-CO,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,195336.7593,0.027037825,0.6,0.05,1,3216.862862,weekly,139.9302914
GRAND JUNCTION/MONTROSE-CO,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,195336.7593,0.027037825,1,0.75,1,1820.953959,weekly,111.2970595
GRAND JUNCTION/MONTROSE-CO,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,195336.7593,0.027037825,0.6,0.75,1,1991.840509,weekly,109.0265503
GRAND JUNCTION/MONTROSE-CO,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,195336.7593,0.027037825,1,0.75,1,5704.103481,weekly,132.1144454
GRAND JUNCTION/MONTROSE-CO,Existing Loyal KC,Network TV,Network TV,Network TV,overall,195336.7593,0.027037825,0.6,0.6,1,7033.100174,weekly,131.0121174
WASHINGTON D.C.,New Non-Loyal KC,Search Reg,Brand,Desktop,overall,106835.2241,0.044712144,0,0.3,1,282.3106692,weekly,191.954988
WASHINGTON D.C.,New Non-Loyal NKC,Search Reg,Brand,Desktop,overall,106835.2241,0.044712144,0,0.75,1,687.8981192,weekly,140.5911512
WASHINGTON D.C.,Existing Loyal KC,Search Reg,Brand,Desktop,overall,106835.2241,0.044712144,0.3,0.15,1,6323.705981,weekly,135.0830319
TUCSON-AZ,New Loyal KC,Tab,Weekend,Weekend,overall,145638,0.035203434,0.3,0.05,1,66.65074208,weekly,169.742454
TUCSON-AZ,New Loyal NKC,Tab,Weekend,Weekend,overall,145638,0.035203434,1,0.05,1,215.7970712,weekly,126.2210722
TUCSON-AZ,Existing Non-Loyal NKC,Tab,Weekend,Weekend,overall,145638,0.035203434,0.3,0.05,1,1158.815414,weekly,106.877451
TUCSON-AZ,New Non-Loyal KC,Tab,Weekend,Weekend,overall,145638,0.035203434,0,0.75,1,378.2194743,weekly,176.0816609
TUCSON-AZ,New Non-Loyal NKC,Tab,Weekend,Weekend,overall,145638,0.035203434,0,0.3,1,766.6688364,weekly,136.424906
TUCSON-AZ,Existing Non-Loyal KC,Tab,Weekend,Weekend,overall,145638,0.035203434,0,0.05,1,13199.38937,weekly,128.7067058
TUCSON-AZ,Existing Loyal NKC,Tab,Weekend,Weekend,overall,145638,0.035203434,0,0.05,1,21090.31382,weekly,99.80662147
TUCSON-AZ,Existing Loyal KC,Tab,Weekend,Weekend,overall,145638,0.035203434,0,0.05,1,83759.34639,weekly,124.4141206
PROVIDENCE-RI,New Non-Loyal NKC,Tab,Midweek,Midweek,overall,133569.9,0.042027522,0,0.3,1,40.90966981,weekly,135.0370552
PROVIDENCE-RI,New Loyal KC,Tab,Midweek,Midweek,overall,133569.9,0.042027522,0.3,0.05,1,297.9907409,weekly,184.0715423
PROVIDENCE-RI,New Loyal NKC,Tab,Midweek,Midweek,overall,133569.9,0.042027522,1,0.05,1,463.1466416,weekly,121.0663259
PROVIDENCE-RI,New Non-Loyal KC,Tab,Midweek,Midweek,overall,133569.9,0.042027522,0,0.75,1,284.5039648,weekly,183.2779679
PROVIDENCE-RI,Existing Non-Loyal NKC,Tab,Midweek,Midweek,overall,133569.9,0.042027522,0.3,0.05,1,2458.410995,weekly,112.6076895
PROVIDENCE-RI,Existing Non-Loyal KC,Tab,Midweek,Midweek,overall,133569.9,0.042027522,0,0.05,1,8374.215122,weekly,129.4269012
PROVIDENCE-RI,Existing Loyal NKC,Tab,Midweek,Midweek,overall,133569.9,0.042027522,0,0.05,1,24980.08505,weekly,105.5268001
PROVIDENCE-RI,Existing Loyal KC,Tab,Midweek,Midweek,overall,133569.9,0.042027522,0,0.75,1,13401.245,weekly,130.0577434
MOBILE/PENSACOLA-AL / FL,New Loyal KC,Search PLA,Non-Brand,Mobile,overall,804696.9537,0.011441785,5,0.05,1,51.36372636,weekly,182.8439867
MOBILE/PENSACOLA-AL / FL,New Loyal NKC,Search PLA,Non-Brand,Mobile,overall,804696.9537,0.011441785,0,0.45,1,18.77174489,weekly,115.1599719
MOBILE/PENSACOLA-AL / FL,Existing Non-Loyal KC,Search PLA,Non-Brand,Mobile,overall,804696.9537,0.011441785,1,0.75,1,2217.211355,weekly,135.8634193
MOBILE/PENSACOLA-AL / FL,Existing Loyal KC,Search PLA,Non-Brand,Mobile,overall,804696.9537,0.011441785,0.3,0.05,1,27226.69821,weekly,133.6778434
MOBILE/PENSACOLA-AL / FL,Existing Loyal NKC,Search PLA,Non-Brand,Mobile,overall,804696.9537,0.011441785,5,0.3,1,4062.753379,weekly,104.5233634
HONOLULU-HI,New Loyal KC,Search PLA,Non-Brand,Mobile,overall,802985.6741,0.011441785,5,0.05,1,9.989383837,weekly,186.4960826
HONOLULU-HI,New Loyal NKC,Search PLA,Non-Brand,Mobile,overall,802985.6741,0.011441785,0,0.45,1,6.862787431,weekly,164.7775803
HONOLULU-HI,Existing Non-Loyal KC,Search PLA,Non-Brand,Mobile,overall,802985.6741,0.011441785,1,0.75,1,170.4667328,weekly,157.4931567
HONOLULU-HI,Existing Loyal NKC,Search PLA,Non-Brand,Mobile,overall,802985.6741,0.011441785,5,0.3,1,237.5565577,weekly,135.9825925
HONOLULU-HI,Existing Loyal KC,Search PLA,Non-Brand,Mobile,overall,802985.6741,0.011441785,0.3,0.05,1,2741.132808,weekly,159.0698265
BOISE-ID,New Loyal KC,Tab,Weekend,Weekend,overall,106544,0.038086998,0.3,0.05,1,35.94425018,weekly,183.8653309
BOISE-ID,New Loyal NKC,Tab,Weekend,Weekend,overall,106544,0.038086998,1,0.05,1,84.27287407,weekly,107.9837552
BOISE-ID,New Non-Loyal KC,Tab,Weekend,Weekend,overall,106544,0.038086998,0,0.75,1,372.2791033,weekly,177.1394065
BOISE-ID,Existing Non-Loyal NKC,Tab,Weekend,Weekend,overall,106544,0.038086998,0.3,0.05,1,1777.641662,weekly,97.60085254
BOISE-ID,New Non-Loyal NKC,Tab,Weekend,Weekend,overall,106544,0.038086998,0,0.3,1,716.4672775,weekly,124.9974595
BOISE-ID,Existing Loyal NKC,Tab,Weekend,Weekend,overall,106544,0.038086998,0,0.05,1,3360.4638,weekly,96.77257316
BOISE-ID,Existing Non-Loyal KC,Tab,Weekend,Weekend,overall,106544,0.038086998,0,0.05,1,17742.95868,weekly,122.5968144
BOISE-ID,Existing Loyal KC,Tab,Weekend,Weekend,overall,106544,0.038086998,0,0.05,1,43164.59495,weekly,120.0221038
MINNEAPOLIS-MN,New Loyal KC,Search PLA,Non-Brand,Tablet,overall,584701.4946,0.014167183,5,0.05,1,227.1894521,weekly,192.8282201
MINNEAPOLIS-MN,New Loyal NKC,Search PLA,Non-Brand,Tablet,overall,584701.4946,0.014167183,0,0.45,1,84.61143251,weekly,115.5512859
MINNEAPOLIS-MN,Existing Non-Loyal KC,Search PLA,Non-Brand,Tablet,overall,584701.4946,0.014167183,1,0.75,1,17734.29209,weekly,126.3476633
MINNEAPOLIS-MN,Existing Loyal KC,Search PLA,Non-Brand,Tablet,overall,584701.4946,0.014167183,0.3,0.05,1,211643.6928,weekly,125.2483157
FORT WAYNE-IN,New Loyal KC,Display,Display,Display,overall,2619714,0.002816061,1,0.75,1,127.0259312,weekly,180.6837722
FORT WAYNE-IN,New Loyal NKC,Display,Display,Display,overall,2619714,0.002816061,9,0.75,1,131.4070657,weekly,103.9679163
FORT WAYNE-IN,New Non-Loyal NKC,Display,Display,Display,overall,2619714,0.002816061,1,0.45,1,1132.038843,weekly,124.3948973
FORT WAYNE-IN,Existing Non-Loyal NKC,Display,Display,Display,overall,2619714,0.002816061,0.3,0.05,1,9072.896726,weekly,108.6250656
FORT WAYNE-IN,Existing Loyal NKC,Display,Display,Display,overall,2619714,0.002816061,0,0.75,1,4122.718307,weekly,103.1032323
FORT WAYNE-IN,Existing Loyal KC,Display,Display,Display,overall,2619714,0.002816061,0,0.05,1,186907.3944,weekly,129.2074136
FORT WAYNE-IN,Existing Non-Loyal KC,Display,Display,Display,overall,2619714,0.002816061,1,0.15,1,89106.27075,weekly,131.166699
ST. GEORGE-UT,New Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,1590613.281,0.012913827,0,0.75,1,5.863626745,weekly,175.4433107
SALT LAKE CITY-UT,New Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,1590613.281,0.012913827,0,0.75,1,5.863626745,weekly,175.4433107
ST. GEORGE-UT,Existing Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,1590613.281,0.012913827,5,0.3,1,1287.012151,weekly,103.0746194
SALT LAKE CITY-UT,Existing Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,1590613.281,0.012913827,5,0.3,1,1287.012151,weekly,103.0746194
ST. GEORGE-UT,New Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,1590613.281,0.012913827,5,0.15,1,4100.539839,weekly,130.6424624
SALT LAKE CITY-UT,New Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,1590613.281,0.012913827,5,0.15,1,4100.539839,weekly,130.6424624
ST. GEORGE-UT,Existing Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,1590613.281,0.012913827,5,0.45,1,5526.687673,weekly,127.8604556
SALT LAKE CITY-UT,Existing Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,1590613.281,0.012913827,5,0.45,1,5526.687673,weekly,127.8604556
ST. GEORGE-UT,Existing Loyal KC,Search Reg,Non-Brand,Mobile,overall,1590613.281,0.012913827,0,0.6,1,10524.09273,weekly,124.283813
SALT LAKE CITY-UT,Existing Loyal KC,Search Reg,Non-Brand,Mobile,overall,1590613.281,0.012913827,0,0.6,1,10524.09273,weekly,124.283813
MERIDIAN-MS,New Loyal KC,Network TV,Network TV,Network TV,overall,193257.3856,0.027037825,5,0.75,1,0.079579494,weekly,172.7299998
MERIDIAN-MS,New Loyal NKC,Network TV,Network TV,Network TV,overall,193257.3856,0.027037825,5,0.15,1,10.37478817,weekly,142.468764
MERIDIAN-MS,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,193257.3856,0.027037825,5,0.15,1,58.03322306,weekly,184.9527262
