dma1_name,sales1_name,chan3_name,chan2_name,chan1_name,all_name,decomp,spend,max,cps,hl,hrf,wks
GRAND RAPIDS/KALAMAZOO-MI,New Loyal NKC,Display,Display,Display,overall,226.5897143,4964.031154,8119426,0.002889954,9,0.75,1
GRAND RAPIDS/KALAMAZOO-MI,New Loyal KC,Display,Display,Display,overall,255.5026941,4964.031154,8119426,0.002889954,1,0.75,1
GRAND RAPIDS/KALAMAZOO-MI,New Non-Loyal NKC,Display,Display,Display,overall,2725.200547,4964.031154,8119426,0.002889954,1,0.45,1
GRAND RAPIDS/KALAMAZOO-MI,Existing Non-Loyal NKC,Display,Display,Display,overall,3136.308838,4964.031154,8119426,0.002889954,0.3,0.05,1
GRAND RAPIDS/KALAMAZOO-MI,Existing Loyal NKC,Display,Display,Display,overall,8138.200301,4964.031154,8119426,0.002889954,0,0.75,1
GRAND RAPIDS/KALAMAZOO-MI,Existing Loyal KC,Display,Display,Display,overall,36546.3502,4964.031154,8119426,0.002889954,0,0.05,1
GRAND RAPIDS/KALAMAZOO-MI,Existing Non-Loyal KC,Display,Display,Display,overall,74853.20851,4964.031154,8119426,0.002889954,1,0.15,1
ALBANY-NY,New Loyal KC,Tab,Weekend,Weekend,overall,20.04509307,4940.19115,237903.4498,0.047132312,0.3,0.05,1
ALBANY-NY,New Loyal NKC,Tab,Weekend,Weekend,overall,64.44961393,4940.19115,237903.4498,0.047132312,1,0.05,1
ALBANY-NY,New Non-Loyal KC,Tab,Weekend,Weekend,overall,694.4198706,4940.19115,237903.4498,0.047132312,0,0.75,1
ALBANY-NY,Existing Non-Loyal NKC,Tab,Weekend,Weekend,overall,764.2319755,4940.19115,237903.4498,0.047132312,0.3,0.05,1
ALBANY-NY,New Non-Loyal NKC,Tab,Weekend,Weekend,overall,1127.992401,4940.19115,237903.4498,0.047132312,0,0.3,1
ALBANY-NY,Existing Loyal NKC,Tab,Weekend,Weekend,overall,2414.041893,4940.19115,237903.4498,0.047132312,0,0.05,1
ALBANY-NY,Existing Non-Loyal KC,Tab,Weekend,Weekend,overall,8126.46978,4940.19115,237903.4498,0.047132312,0,0.05,1
ALBANY-NY,Existing Loyal KC,Tab,Weekend,Weekend,overall,49657.50633,4940.19115,237903.4498,0.047132312,0,0.05,1
LOS ANGELES-CA,New Non-Loyal KC,Search Reg,Brand,Desktop,overall,488.6701142,4938.991629,288811.1914,0.044712144,0,0.3,1
LOS ANGELES-CA,New Non-Loyal NKC,Search Reg,Brand,Desktop,overall,1379.944122,4938.991629,288811.1914,0.044712144,0,0.75,1
LOS ANGELES-CA,Existing Loyal KC,Search Reg,Brand,Desktop,overall,11701.03737,4938.991629,288811.1914,0.044712144,0.3,0.15,1
ORLANDO/DAYTONA/MELBOURNE-FL,New Loyal KC,Search PLA,Non-Brand,Mobile,overall,30.76811191,4930.913169,2175591.954,0.011441785,5,0.05,1
ORLANDO/DAYTONA/MELBOURNE-FL,New Loyal NKC,Search PLA,Non-Brand,Mobile,overall,42.45354564,4930.913169,2175591.954,0.011441785,0,0.45,1
ORLANDO/DAYTONA/MELBOURNE-FL,Existing Loyal NKC,Search PLA,Non-Brand,Mobile,overall,8177.176772,4930.913169,2175591.954,0.011441785,5,0.3,1
ORLANDO/DAYTONA/MELBOURNE-FL,Existing Non-Loyal KC,Search PLA,Non-Brand,Mobile,overall,9689.053434,4930.913169,2175591.954,0.011441785,1,0.75,1
ORLANDO/DAYTONA/MELBOURNE-FL,Existing Loyal KC,Search PLA,Non-Brand,Mobile,overall,14289.9154,4930.913169,2175591.954,0.011441785,0.3,0.05,1
DAYTON-OH,New Loyal KC,Tab,Sunday,Sunday,overall,26.49963633,4925.559298,274419.3038,0.041877448,0.3,0.05,1
DAYTON-OH,New Non-Loyal KC,Tab,Sunday,Sunday,overall,80.75858982,4925.559298,274419.3038,0.041877448,0,0.75,1
DAYTON-OH,New Loyal NKC,Tab,Sunday,Sunday,overall,101.2354491,4925.559298,274419.3038,0.041877448,1,0.05,1
DAYTON-OH,New Non-Loyal NKC,Tab,Sunday,Sunday,overall,1169.381467,4925.559298,274419.3038,0.041877448,0,0.3,1
DAYTON-OH,Existing Non-Loyal NKC,Tab,Sunday,Sunday,overall,1548.020897,4925.559298,274419.3038,0.041877448,0.3,0.05,1
DAYTON-OH,Existing Non-Loyal KC,Tab,Sunday,Sunday,overall,10140.2093,4925.559298,274419.3038,0.041877448,0,0.05,1
DAYTON-OH,Existing Loyal KC,Tab,Sunday,Sunday,overall,18991.43775,4925.559298,274419.3038,0.041877448,0.3,0.75,1
CHARLOTTE-NC,New Loyal KC,Tab,Sunday,Sunday,overall,39.79735044,4905.284965,307753.5108,0.037574753,0.3,0.05,1
CHARLOTTE-NC,New Loyal NKC,Tab,Sunday,Sunday,overall,132.7823835,4905.284965,307753.5108,0.037574753,1,0.05,1
CHARLOTTE-NC,New Non-Loyal KC,Tab,Sunday,Sunday,overall,150.9141844,4905.284965,307753.5108,0.037574753,0,0.75,1
CHARLOTTE-NC,New Non-Loyal NKC,Tab,Sunday,Sunday,overall,1822.842042,4905.284965,307753.5108,0.037574753,0,0.3,1
CHARLOTTE-NC,Existing Non-Loyal NKC,Tab,Sunday,Sunday,overall,2162.259592,4905.284965,307753.5108,0.037574753,0.3,0.05,1
CHARLOTTE-NC,Existing Non-Loyal KC,Tab,Sunday,Sunday,overall,10760.013,4905.284965,307753.5108,0.037574753,0,0.05,1
CHARLOTTE-NC,Existing Loyal KC,Tab,Sunday,Sunday,overall,17471.88803,4905.284965,307753.5108,0.037574753,0.3,0.75,1
RALEIGH-NC,Existing Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,440.3808079,4903.910948,1666855.339,0.012101881,5,0.3,1
RALEIGH-NC,New Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,1148.424737,4903.910948,1666855.339,0.012101881,0,0.75,1
RALEIGH-NC,New Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,2635.511217,4903.910948,1666855.339,0.012101881,5,0.15,1
RALEIGH-NC,Existing Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,5192.476501,4903.910948,1666855.339,0.012101881,5,0.45,1
RALEIGH-NC,Existing Loyal KC,Search Reg,Non-Brand,Desktop,overall,15098.70992,4903.910948,1666855.339,0.012101881,0,0.6,1
WILKES-BARRE-PA,New Loyal KC,Tab,Sunday,Sunday,overall,26.11291994,4886.785648,215704.6496,0.040615292,0.3,0.05,1
WILKES-BARRE-PA,New Non-Loyal KC,Tab,Sunday,Sunday,overall,67.19639363,4886.785648,215704.6496,0.040615292,0,0.75,1
WILKES-BARRE-PA,New Loyal NKC,Tab,Sunday,Sunday,overall,86.56099292,4886.785648,215704.6496,0.040615292,1,0.05,1
WILKES-BARRE-PA,Existing Non-Loyal NKC,Tab,Sunday,Sunday,overall,1033.440562,4886.785648,215704.6496,0.040615292,0.3,0.05,1
WILKES-BARRE-PA,New Non-Loyal NKC,Tab,Sunday,Sunday,overall,1076.616065,4886.785648,215704.6496,0.040615292,0,0.3,1
WILKES-BARRE-PA,Existing Non-Loyal KC,Tab,Sunday,Sunday,overall,7074.824622,4886.785648,215704.6496,0.040615292,0,0.05,1
WILKES-BARRE-PA,Existing Loyal KC,Tab,Sunday,Sunday,overall,10337.37691,4886.785648,215704.6496,0.040615292,0.3,0.75,1
TOLEDO-OH,New Loyal KC,Tab,Weekend,Weekend,overall,26.43535077,4883.083906,271421.0566,0.035055797,0.3,0.05,1
TOLEDO-OH,New Loyal NKC,Tab,Weekend,Weekend,overall,81.84150241,4883.083906,271421.0566,0.035055797,1,0.05,1
TOLEDO-OH,New Non-Loyal KC,Tab,Weekend,Weekend,overall,538.5960068,4883.083906,271421.0566,0.035055797,0,0.75,1
TOLEDO-OH,New Non-Loyal NKC,Tab,Weekend,Weekend,overall,1112.997002,4883.083906,271421.0566,0.035055797,0,0.3,1
TOLEDO-OH,Existing Non-Loyal NKC,Tab,Weekend,Weekend,overall,1246.685084,4883.083906,271421.0566,0.035055797,0.3,0.05,1
TOLEDO-OH,Existing Loyal NKC,Tab,Weekend,Weekend,overall,4071.379845,4883.083906,271421.0566,0.035055797,0,0.05,1
TOLEDO-OH,Existing Non-Loyal KC,Tab,Weekend,Weekend,overall,13132.82631,4883.083906,271421.0566,0.035055797,0,0.05,1
TOLEDO-OH,Existing Loyal KC,Tab,Weekend,Weekend,overall,91175.95976,4883.083906,271421.0566,0.035055797,0,0.05,1
LOS ANGELES-CA,New Loyal KC,Tab,Midweek,Midweek,overall,210.4756978,4869.492625,535693,0.040371085,0.3,0.05,1
LOS ANGELES-CA,New Loyal NKC,Tab,Midweek,Midweek,overall,597.0138791,4869.492625,535693,0.040371085,1,0.05,1
LOS ANGELES-CA,Existing Non-Loyal NKC,Tab,Midweek,Midweek,overall,1107.450266,4869.492625,535693,0.040371085,0.3,0.05,1
LOS ANGELES-CA,New Non-Loyal KC,Tab,Midweek,Midweek,overall,1592.936129,4869.492625,535693,0.040371085,0,0.75,1
LOS ANGELES-CA,Existing Non-Loyal KC,Tab,Midweek,Midweek,overall,2840.65794,4869.492625,535693,0.040371085,0,0.05,1
LOS ANGELES-CA,Existing Loyal NKC,Tab,Midweek,Midweek,overall,13094.71978,4869.492625,535693,0.040371085,0,0.05,1
LOS ANGELES-CA,Existing Loyal KC,Tab,Midweek,Midweek,overall,56715.90487,4869.492625,535693,0.040371085,0,0.75,1
ANCHORAGE-AK,New Loyal KC,Network TV,Network TV,Network TV,overall,15.85774156,4851.18999,517879.1812,0.027037825,5,0.75,1
ANCHORAGE-AK,New Loyal NKC,Network TV,Network TV,Network TV,overall,124.5442163,4851.18999,517879.1812,0.027037825,5,0.15,1
ANCHORAGE-AK,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,417.2915857,4851.18999,517879.1812,0.027037825,5,0.15,1
ANCHORAGE-AK,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,1681.318972,4851.18999,517879.1812,0.027037825,0.6,0.05,1
ANCHORAGE-AK,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,3332.291926,4851.18999,517879.1812,0.027037825,1,0.75,1
ANCHORAGE-AK,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,5378.204904,4851.18999,517879.1812,0.027037825,1,0.75,1
ANCHORAGE-AK,Existing Loyal KC,Network TV,Network TV,Network TV,overall,6328.307381,4851.18999,517879.1812,0.027037825,0.6,0.6,1
ANCHORAGE-AK,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,9000.352375,4851.18999,517879.1812,0.027037825,0.6,0.75,1
CHICO/REDDING-CA,New Loyal KC,Network TV,Network TV,Network TV,overall,111.6767346,4845.114437,517230.5975,0.027037825,5,0.75,1
CHICO/REDDING-CA,New Loyal NKC,Network TV,Network TV,Network TV,overall,179.780257,4845.114437,517230.5975,0.027037825,5,0.15,1
CHICO/REDDING-CA,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,709.9895124,4845.114437,517230.5975,0.027037825,5,0.15,1
CHICO/REDDING-CA,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,1518.323176,4845.114437,517230.5975,0.027037825,0.6,0.05,1
CHICO/REDDING-CA,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,1614.560471,4845.114437,517230.5975,0.027037825,1,0.75,1
CHICO/REDDING-CA,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,4961.742978,4845.114437,517230.5975,0.027037825,1,0.75,1
CHICO/REDDING-CA,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,6240.035765,4845.114437,517230.5975,0.027037825,0.6,0.75,1
CHICO/REDDING-CA,Existing Loyal KC,Network TV,Network TV,Network TV,overall,26932.96475,4845.114437,517230.5975,0.027037825,0.6,0.6,1
PITTSBURGH-PA,Existing Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,580.199105,4826.132902,1640418.327,0.012101881,5,0.3,1
PITTSBURGH-PA,New Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,1633.743958,4826.132902,1640418.327,0.012101881,0,0.75,1
PITTSBURGH-PA,New Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,3112.804663,4826.132902,1640418.327,0.012101881,5,0.15,1
PITTSBURGH-PA,Existing Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,6929.087389,4826.132902,1640418.327,0.012101881,5,0.45,1
PITTSBURGH-PA,Existing Loyal KC,Search Reg,Non-Brand,Desktop,overall,29879.87056,4826.132902,1640418.327,0.012101881,0,0.6,1
INDIANAPOLIS-IN,Existing Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,1004.429461,4812.189294,1635678.849,0.012101881,5,0.3,1
INDIANAPOLIS-IN,New Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,1646.965818,4812.189294,1635678.849,0.012101881,0,0.75,1
INDIANAPOLIS-IN,New Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,3770.482038,4812.189294,1635678.849,0.012101881,5,0.15,1
INDIANAPOLIS-IN,Existing Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,12399.54822,4812.189294,1635678.849,0.012101881,5,0.45,1
INDIANAPOLIS-IN,Existing Loyal KC,Search Reg,Non-Brand,Desktop,overall,31670.54945,4812.189294,1635678.849,0.012101881,0,0.6,1
BUFFALO-NY,New Loyal KC,Display,Display,Display,overall,340.1923856,4794.9425,6261423,0.002787193,1,0.75,1
BUFFALO-NY,New Loyal NKC,Display,Display,Display,overall,496.3311131,4794.9425,6261423,0.002787193,9,0.75,1
BUFFALO-NY,Existing Non-Loyal NKC,Display,Display,Display,overall,1339.779412,4794.9425,6261423,0.002787193,0.3,0.05,1
BUFFALO-NY,New Non-Loyal NKC,Display,Display,Display,overall,1909.73717,4794.9425,6261423,0.002787193,1,0.45,1
BUFFALO-NY,Existing Loyal NKC,Display,Display,Display,overall,19626.06413,4794.9425,6261423,0.002787193,0,0.75,1
BUFFALO-NY,Existing Non-Loyal KC,Display,Display,Display,overall,33096.08201,4794.9425,6261423,0.002787193,1,0.15,1
BUFFALO-NY,Existing Loyal KC,Display,Display,Display,overall,72268.53227,4794.9425,6261423,0.002787193,0,0.05,1
CLEVELAND-OH,New Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,17.94945031,4791.972617,2105022.072,0.012913827,0,0.75,1
CLEVELAND-OH,Existing Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,2652.246454,4791.972617,2105022.072,0.012913827,5,0.3,1
CLEVELAND-OH,New Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,3442.133426,4791.972617,2105022.072,0.012913827,5,0.15,1
CLEVELAND-OH,Existing Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,18650.29132,4791.972617,2105022.072,0.012913827,5,0.45,1
CLEVELAND-OH,Existing Loyal KC,Search Reg,Non-Brand,Mobile,overall,35617.53816,4791.972617,2105022.072,0.012913827,0,0.6,1
CHICAGO-IL,Existing Non-Loyal NKC,Search Reg,Non-Brand,Tablet,overall,3455.558765,4785.8008,1125719.813,0.018436475,5,0.3,1
CHICAGO-IL,New Non-Loyal KC,Search Reg,Non-Brand,Tablet,overall,7171.863835,4785.8008,1125719.813,0.018436475,0,0.75,1
CHICAGO-IL,Existing Non-Loyal KC,Search Reg,Non-Brand,Tablet,overall,9210.356714,4785.8008,1125719.813,0.018436475,5,0.45,1
CHICAGO-IL,New Non-Loyal NKC,Search Reg,Non-Brand,Tablet,overall,11246.04278,4785.8008,1125719.813,0.018436475,5,0.15,1
CHICAGO-IL,Existing Loyal KC,Search Reg,Non-Brand,Tablet,overall,61606.45745,4785.8008,1125719.813,0.018436475,0,0.6,1
COLUMBUS/TUPELO/WESTPOINT-MS,New Loyal KC,Network TV,Network TV,Network TV,overall,5.451509618,4780.324579,510314.0845,0.027037825,5,0.75,1
COLUMBUS/TUPELO/WESTPOINT-MS,New Loyal NKC,Network TV,Network TV,Network TV,overall,37.29817945,4780.324579,510314.0845,0.027037825,5,0.15,1
COLUMBUS/TUPELO/WESTPOINT-MS,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,299.9230626,4780.324579,510314.0845,0.027037825,5,0.15,1
COLUMBUS/TUPELO/WESTPOINT-MS,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,877.9563991,4780.324579,510314.0845,0.027037825,0.6,0.05,1
COLUMBUS/TUPELO/WESTPOINT-MS,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,1082.275461,4780.324579,510314.0845,0.027037825,0.6,0.75,1
COLUMBUS/TUPELO/WESTPOINT-MS,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,1871.894189,4780.324579,510314.0845,0.027037825,1,0.75,1
COLUMBUS/TUPELO/WESTPOINT-MS,Existing Loyal KC,Network TV,Network TV,Network TV,overall,3338.851025,4780.324579,510314.0845,0.027037825,0.6,0.6,1
COLUMBUS/TUPELO/WESTPOINT-MS,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,3607.602015,4780.324579,510314.0845,0.027037825,1,0.75,1
RICHMOND-VA,New Loyal KC,Tab,Sunday,Sunday,overall,29.30875954,4754.430971,203016.0613,0.045597004,0.3,0.05,1
RICHMOND-VA,New Non-Loyal KC,Tab,Sunday,Sunday,overall,62.06470358,4754.430971,203016.0613,0.045597004,0,0.75,1
RICHMOND-VA,New Loyal NKC,Tab,Sunday,Sunday,overall,124.0502524,4754.430971,203016.0613,0.045597004,1,0.05,1
RICHMOND-VA,Existing Non-Loyal NKC,Tab,Sunday,Sunday,overall,861.4147918,4754.430971,203016.0613,0.045597004,0.3,0.05,1
RICHMOND-VA,New Non-Loyal NKC,Tab,Sunday,Sunday,overall,1002.69962,4754.430971,203016.0613,0.045597004,0,0.3,1
RICHMOND-VA,Existing Non-Loyal KC,Tab,Sunday,Sunday,overall,4753.631687,4754.430971,203016.0613,0.045597004,0,0.05,1
RICHMOND-VA,Existing Loyal KC,Tab,Sunday,Sunday,overall,17621.8456,4754.430971,203016.0613,0.045597004,0.3,0.75,1
NORFOLK-VA,New Loyal KC,Tab,Weekend,Weekend,overall,22.39253027,4751.956148,278676.9741,0.037031864,0.3,0.05,1
NORFOLK-VA,New Loyal NKC,Tab,Weekend,Weekend,overall,75.93784376,4751.956148,278676.9741,0.037031864,1,0.05,1
NORFOLK-VA,Existing Non-Loyal NKC,Tab,Weekend,Weekend,overall,863.8910079,4751.956148,278676.9741,0.037031864,0.3,0.05,1
NORFOLK-VA,New Non-Loyal KC,Tab,Weekend,Weekend,overall,882.6885038,4751.956148,278676.9741,0.037031864,0,0.75,1
NORFOLK-VA,New Non-Loyal NKC,Tab,Weekend,Weekend,overall,1324.743067,4751.956148,278676.9741,0.037031864,0,0.3,1
NORFOLK-VA,Existing Loyal NKC,Tab,Weekend,Weekend,overall,3007.061841,4751.956148,278676.9741,0.037031864,0,0.05,1
NORFOLK-VA,Existing Non-Loyal KC,Tab,Weekend,Weekend,overall,8065.882384,4751.956148,278676.9741,0.037031864,0,0.05,1
NORFOLK-VA,Existing Loyal KC,Tab,Weekend,Weekend,overall,44179.5825,4751.956148,278676.9741,0.037031864,0,0.05,1
ROCKFORD-IL,New Loyal KC,Network TV,Network TV,Network TV,overall,15.02528151,4674.219031,498986.9967,0.027037825,5,0.75,1
ROCKFORD-IL,New Loyal NKC,Network TV,Network TV,Network TV,overall,113.2191662,4674.219031,498986.9967,0.027037825,5,0.15,1
ROCKFORD-IL,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,657.6768755,4674.219031,498986.9967,0.027037825,5,0.15,1
ROCKFORD-IL,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,1689.231535,4674.219031,498986.9967,0.027037825,0.6,0.05,1
ROCKFORD-IL,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,7193.084658,4674.219031,498986.9967,0.027037825,1,0.75,1
ROCKFORD-IL,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,14400.99657,4674.219031,498986.9967,0.027037825,0.6,0.75,1
ROCKFORD-IL,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,20625.39901,4674.219031,498986.9967,0.027037825,1,0.75,1
ROCKFORD-IL,Existing Loyal KC,Network TV,Network TV,Network TV,overall,26444.97263,4674.219031,498986.9967,0.027037825,0.6,0.6,1
CHARLOTTE-NC,New Loyal KC,Tab,Weekend,Weekend,overall,33.43606203,4661.576046,288424.2,0.033108468,0.3,0.05,1
CHARLOTTE-NC,New Loyal NKC,Tab,Weekend,Weekend,overall,90.75809041,4661.576046,288424.2,0.033108468,1,0.05,1
CHARLOTTE-NC,Existing Non-Loyal NKC,Tab,Weekend,Weekend,overall,1636.819789,4661.576046,288424.2,0.033108468,0.3,0.05,1
CHARLOTTE-NC,New Non-Loyal KC,Tab,Weekend,Weekend,overall,1669.180157,4661.576046,288424.2,0.033108468,0,0.75,1
CHARLOTTE-NC,New Non-Loyal NKC,Tab,Weekend,Weekend,overall,1697.934454,4661.576046,288424.2,0.033108468,0,0.3,1
CHARLOTTE-NC,Existing Loyal NKC,Tab,Weekend,Weekend,overall,2648.686112,4661.576046,288424.2,0.033108468,0,0.05,1
CHARLOTTE-NC,Existing Non-Loyal KC,Tab,Weekend,Weekend,overall,11476.25451,4661.576046,288424.2,0.033108468,0,0.05,1
CHARLOTTE-NC,Existing Loyal KC,Tab,Weekend,Weekend,overall,47370.03281,4661.576046,288424.2,0.033108468,0,0.05,1
CLEVELAND-OH,New Loyal KC,Tab,Midweek,Midweek,overall,61.59430016,4643.828612,395295.7,0.039466815,0.3,0.05,1
CLEVELAND-OH,New Loyal NKC,Tab,Midweek,Midweek,overall,124.3708923,4643.828612,395295.7,0.039466815,1,0.05,1
CLEVELAND-OH,New Non-Loyal KC,Tab,Midweek,Midweek,overall,645.0786466,4643.828612,395295.7,0.039466815,0,0.75,1
CLEVELAND-OH,Existing Non-Loyal NKC,Tab,Midweek,Midweek,overall,3077.053732,4643.828612,395295.7,0.039466815,0.3,0.05,1
CLEVELAND-OH,Existing Loyal NKC,Tab,Midweek,Midweek,overall,4186.488195,4643.828612,395295.7,0.039466815,0,0.05,1
CLEVELAND-OH,Existing Non-Loyal KC,Tab,Midweek,Midweek,overall,6021.96006,4643.828612,395295.7,0.039466815,0,0.05,1
CLEVELAND-OH,Existing Loyal KC,Tab,Midweek,Midweek,overall,22231.48909,4643.828612,395295.7,0.039466815,0,0.75,1
MONROE/EL DORADO-LA,New Loyal KC,Network TV,Network TV,Network TV,overall,1.252796769,4634.64609,494762.4658,0.027037825,5,0.75,1
MONROE/EL DORADO-LA,New Loyal NKC,Network TV,Network TV,Network TV,overall,71.65160898,4634.64609,494762.4658,0.027037825,5,0.15,1
MONROE/EL DORADO-LA,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,270.7301886,4634.64609,494762.4658,0.027037825,5,0.15,1
MONROE/EL DORADO-LA,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,786.7000012,4634.64609,494762.4658,0.027037825,0.6,0.05,1
MONROE/EL DORADO-LA,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,1631.64419,4634.64609,494762.4658,0.027037825,1,0.75,1
MONROE/EL DORADO-LA,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,1855.019282,4634.64609,494762.4658,0.027037825,0.6,0.75,1
MONROE/EL DORADO-LA,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,2809.911052,4634.64609,494762.4658,0.027037825,1,0.75,1
MONROE/EL DORADO-LA,Existing Loyal KC,Network TV,Network TV,Network TV,overall,2987.65646,4634.64609,494762.4658,0.027037825,0.6,0.6,1
PROVIDENCE-RI,New Loyal KC,Display,Display,Display,overall,408.4456195,4582.315,6718127,0.002752054,1,0.75,1
PROVIDENCE-RI,New Loyal NKC,Display,Display,Display,overall,434.136731,4582.315,6718127,0.002752054,9,0.75,1
PROVIDENCE-RI,Existing Non-Loyal NKC,Display,Display,Display,overall,906.7395089,4582.315,6718127,0.002752054,0.3,0.05,1
PROVIDENCE-RI,New Non-Loyal NKC,Display,Display,Display,overall,1717.768118,4582.315,6718127,0.002752054,1,0.45,1
PROVIDENCE-RI,Existing Loyal NKC,Display,Display,Display,overall,17985.48323,4582.315,6718127,0.002752054,0,0.75,1
PROVIDENCE-RI,Existing Non-Loyal KC,Display,Display,Display,overall,22218.65182,4582.315,6718127,0.002752054,1,0.15,1
PROVIDENCE-RI,Existing Loyal KC,Display,Display,Display,overall,58103.22071,4582.315,6718127,0.002752054,0,0.05,1
SAN ANTONIO-TX,New Loyal KC,Display,Display,Display,overall,329.3471075,4578.380769,8796800,0.002853058,1,0.75,1
SAN ANTONIO-TX,New Loyal NKC,Display,Display,Display,overall,486.5062378,4578.380769,8796800,0.002853058,9,0.75,1
SAN ANTONIO-TX,Existing Non-Loyal NKC,Display,Display,Display,overall,924.4550738,4578.380769,8796800,0.002853058,0.3,0.05,1
SAN ANTONIO-TX,New Non-Loyal NKC,Display,Display,Display,overall,1363.053269,4578.380769,8796800,0.002853058,1,0.45,1
SAN ANTONIO-TX,Existing Loyal NKC,Display,Display,Display,overall,14024.17034,4578.380769,8796800,0.002853058,0,0.75,1
SAN ANTONIO-TX,Existing Non-Loyal KC,Display,Display,Display,overall,15637.89044,4578.380769,8796800,0.002853058,1,0.15,1
SAN ANTONIO-TX,Existing Loyal KC,Display,Display,Display,overall,31620.42041,4578.380769,8796800,0.002853058,0,0.05,1
ORLANDO/DAYTONA/MELBOURNE-FL,New Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,17.16104779,4569.162162,2007145.693,0.012913827,0,0.75,1
ORLANDO/DAYTONA/MELBOURNE-FL,Existing Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,1315.025349,4569.162162,2007145.693,0.012913827,5,0.3,1
ORLANDO/DAYTONA/MELBOURNE-FL,New Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,2565.460069,4569.162162,2007145.693,0.012913827,5,0.15,1
ORLANDO/DAYTONA/MELBOURNE-FL,Existing Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,9046.5117,4569.162162,2007145.693,0.012913827,5,0.45,1
